im8509846,桜舞い散る夜に【ニコ楽祭・花見】,夜に舞い　亡霊の姫は　立ち舞ふと,花も負けじと　風とささめく,水炬(スイコ),花見,hanami,『桜散る』,-
im9071322,【東方ニコ楽祭・花見】お届け物です,冥界の　庭にも春の　<font color='red'>届け物</font>,めぐる季節を　知らす桜か,キンジ,花見,hanami,『届け物』,春風に 桜色舞う 『庭師』の技
im9071322,【東方ニコ楽祭・花見】お届け物です,<font color='purple'>春風に　桜色舞う　『庭師』の技,技を彩る　大輪の花,キンジ,花見,hanami,『届け物』,春風に 桜色舞う 『庭師』の技
im9071322,【東方ニコ楽祭・花見】お届け物です,<font color='purple'>春風に　桜色舞う　『庭師』の技,舞いに見惚れて　奥義は見えず,いゆき,花見,hanami,『届け物』,春風に 桜色舞う 『庭師』の技
im9071324,【東方ニコ楽祭・花見】頂き物です,過ぎる春　<font color='red'>頂き物</font>は　崩れゆく,変わらぬ物は　形無きまま,瞑想獅子,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,寅の庭　<font color='red'>頂き物</font>は　春の風,花一片も　財宝に見ゆ,伊賀高原,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,<font color='purple'>花弁開き　想い起こすは　あの出会い,我が雪解ける　宝の記憶,詠み人知らず,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,<font color='purple'>花弁開き　想い起こすは　あの出会い,斯くも小粋な　お裾分け　<font color='red'>頂き物</font>と　忘れ物なり,期待値０,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,鳴り止まぬ部下　ご主人に　目線合わせば,声鳴りやみぬ,瞑想獅子,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,賜りし　御仏の力を　民草へ,情けは帰りて　心は満ちたり,水炬(スイコ),花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,春の世の　うらうらやかな　風とにほひ,これらもすべて　天からの<font color='red'>頂き物</font>,茶芭,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,<font color='purple'>花弁開き　想い起こすは　あの出会い,頂いたご縁　重ねる感謝,茶芭,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071324,【東方ニコ楽祭・花見】頂き物です,<font color='purple'>花弁開き　想い起こすは　あの出会い,春風そよぐ　華の香の下,いゆき,花見,hanami,『頂き物』,花弁開き 想い起こすは あの出会い
im9071508,桜舞い,桜舞う　月夜に煌めく　我が剣技,これが私の　桜花閃々,水炬(スイコ),花見,hanami,『桜舞い』,-
im9071508,桜舞い,<font color='red'>桜舞い</font>　靄(もや)が生み出す　月の虚像,空を斬りて　時を斬る真似,瞑想獅子,花見,hanami,『桜舞い』,-
im9071508,桜舞い,桜風　佇む剣士の　双刀に,踊る花弁　斬られし夜空,陣龍,花見,hanami,『桜舞い』,-
im9071508,桜舞い,月斬りて　時過ぐ先に　桜舞う,,伊賀高原,花見,hanami,『桜舞い』,-
im9071508,桜舞い,春集め　<font color='red'>桜舞い</font>散る　黄泉の国,月下夜空を　別つ一閃,期待値０,花見,hanami,『桜舞い』,-
im9071508,桜舞い,あと少し　春を求めて　剣を振る,桜舞う中　一人佇む,ラウ,花見,hanami,『桜舞い』,-
im9071508,桜舞い,夜桜を　横に弛まぬ　鍛と錬,桜の姫に　剣捧ぐ身は,いゆき,花見,hanami,『桜舞い』,-
im9071508,桜舞い,幽明の　境を分かつは　その刃,見ゆる月ふたつ　<font color='red'>桜舞い</font>散る,茶芭,花見,hanami,『桜舞い』,-
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,いつの日か　<font color='red'>枯れない花</font>は　私だけ,また見届ける　散り行く皆を,しなびたこんにゃくん,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,春花の　移り変わりを　見守るは,斯くも儚き　<font color='red'>枯れない花</font>よ,期待値０,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>名無き花　見つめ微笑む　強きもの,移ろう季節と　散る花に　涙流すも　強きものなり,期待値０,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,陽の下で　<font color='red'>枯れない花</font>を　愛おしむ,いつか想起す　追想の愛,瞑想獅子,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,春の野に　季節の花が　また一輪,ただ見守るか　<font color='red'>枯れない花</font>よ,伊賀高原,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>名無き花　見つめ微笑む　強きもの,その美々しさを　比ぶ事無し,伊賀高原,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>名無き花　見つめ微笑む　強きもの,追想の愛を　凌ぎ行かんと,水炬(スイコ),花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,陽が差して　<font color='red'>枯れない花</font>を　咲かせしは,四季愛でる陽　開花の風見,筑前煮,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>名無き花　見つめ微笑む　強きもの,そは一輪の 春の向日葵,いゆき,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,雪解けて　季節は巡り　花咲かす,<font color='red'>枯れない花</font>は　心に根付けど,茶芭,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>名無き花　見つめ微笑む　強きもの,願い呼びかける 強く咲き誇れと,茶芭,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071723,【東方ニコ楽祭・花見】幻想郷で唯一枯れない花,<font color='purple'>願い呼びかける　強く咲き誇れと,過ぎ行く春の 記憶は此処に,しなびたこんにゃくん,花見,hanami,『枯れない花』,名無き花　見つめ微笑む　強きもの
im9071860,「東方ニコ楽祭・花見」花より酒,願わくは　花の下にて　<font color='red'>酔い</font>潰れ,華胥の夢見る　胡蝶の如し,期待値０,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,良い宵で　いよいよ<font color='red'>酔い</font>て　「よいよい」と,,瞑想獅子,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,酒<font color='red'>酔い</font>に　桜の下の　夢を見る,,伊賀高原,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,酒に<font color='red'>酔い</font>　舞い散る花に　<font color='red'>酔い</font>しれて,まどろみ見るは　あの日の夢か,キンジ,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,<font color='red'>ゑひ</font>ながら　思ひ起こすは　華胥の夢,あくがれ出づる　ゑへばゑふほど,水炬(スイコ),花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,桜見て　良い<font color='red'>酔い</font>時を　夢心地,,ラウ,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,<font color='red'>酔い</font>まわり　華の全霊　迎え待つ,遠くに聞こえる　半霊の声,いゆき,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,一人<font color='red'>酔い</font>　夢想するも　愉快だが,明日はともと　酌み交わそうか,お賽銭箱,花見,hanami,『酔い』,-
im9071860,「東方ニコ楽祭・花見」花より酒,春の日に　<font color='red'>酔い</font>てまどろむ　花の下,,茶芭,花見,hanami,『酔い』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,幾年と　変わらぬ部屋に　訪れた,春の<font color='red'>報せ花</font>　主も微笑み,陣龍,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,観葉と　休憩促す　<font color='red'>報せ花</font>,瓶に活けるは　うん蓄の華,瞑想獅子,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,密室の　春の訪れ　<font color='red'>報せ花</font>,日陰を照らす　従者の気遣い,期待値０,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,書の海に　春風運ぶ　<font color='red'>報せ花</font>,,伊賀高原,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,無季なる地　四季片開く　<font color='red'>報せ花</font>,,筑前煮,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,聞し召せ　聞こえ知らせむ　花の枝,清明の日は　もう間近し,水炬(スイコ),花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,<font color='red'>報せ花</font>　優しい君と　春の足音,,はっちぼっち,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,どうしたの？　問う呼びかけも　愉しげに,歌う調の　嗚呼<font color='red'>報せ花</font>,金華糖,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,<font color='red'>報せ花</font>　幸福共に　連れてくる,その微笑みは　マジ美しき,ラウ,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,季知らぬ　心の側に　沿ふ君の,真心こそは　我が<font color='red'>報せ花</font>,水鐘,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,小悪魔が　花見に行こうと　<font color='red'>報せ花</font>,,いゆき,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,あなたが届けてくれたもの　季節の訪れ<font color='red'>報せ花</font>　変わらぬ心とその笑顔,,茶芭,花見,hanami,『報せ花』,-
im9074470,【東方ニコ楽祭・花見】図書館の桜前線,<font color='red'>報せ花</font>　外の移ろう　時報せ（ときしらせ）,薄紅の花に　顔も綻び,キンジ,花見,hanami,『報せ花』,-
im9074499,或る日の霧の湖,<font color='purple'>と或る日の　霧の湖　春うらら,他山の石だと　姫は眺める,瞑想獅子,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,春の<font color='red'>湖</font>に　紅き行進　姫ぞ見る,,伊賀高原,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,<font color='purple'>と或る日の　霧の湖　春うらら,陸の騒ぎを 静かに眺む,期待値０,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,春探し　一番乗りを　目指しては,<font color='red'>湖</font>巡る　大名行列,期待値０,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,きらきらし　佇み歩く　姫御前(ひめごぜ)を,淡海(おうみ)の姫は　羨し(ともし)眺むる,水炬(スイコ),花見,hanami,『湖』,-
im9074499,或る日の霧の湖,花見る子　<font color='red'>湖</font>(こ)から眺める　花見かな,,ラウ,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,<font color='purple'>と或る日の　霧の湖　春うらら,館総出で　大花見,茶芭,花見,hanami,『湖』,-
im9074499,或る日の霧の湖,<font color='red'>湖</font>の　特等席から　見えるのは,薄桃色と　沢山の笑顔,茶芭,花見,hanami,『湖』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,<font color='red'>春</font>を告ぐ　妖精奔る　幻想郷,桜の祭りが　花開くとき,陣龍,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,はるばると　<font color='red'>春</font>はあるかと　張る場ある,,瞑想獅子,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,天空の　花の都に　<font color='red'>春</font>立ちぬ,その喜びを　人へと告ぐる,期待値０,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,<font color='red'>春</font>告精　吹きゆく風に　<font color='red'>春</font>の香を,乗せて伝える　<font color='red'>春</font>の喜び,キンジ,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,花と舞う　共に可憐な　<font color='red'>春</font>の子よ,,伊賀高原,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,青陽を　語り告らせ(のらせ)と　騒ぎ立て,笑み曲ぐ廻る　白百合の精,水炬(スイコ),花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,妖精は　<font color='red'>春</font>にも霞まぬ　澄む眼,,common-der-k,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,<font color='red'>春</font>ですよー　<font color='red'>春</font>なんですよー　<font color='red'>春</font>ですよー,,ラウ,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,冬が過ぎ　<font color='red'>春</font>告精の　笑顔舞い,,いゆき,花見,hanami,『春』,-
im9078090,幻想郷に春立ちぬ【東方ニコ楽祭・花見】,<font color='red'>春</font>はきぬ　積もれる雪も　消え失せて,陽気誘われ　笑みも零るる,茶芭,花見,hanami,『春』,-
im9082037,花の匂いに,春便り　移ろう季節は　引きくらべ,四季折々の　匂い飽きさず,瞑想獅子,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,久方の　季節盛りの　<font color='red'>花便り</font>,扉を開けば　桜香誘われ,期待値０,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,<font color='red'>花便り</font>　背の戸に感ずる　春の風,,伊賀高原,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,一人笑み　花の便りを　閉じ込めて,我が背に在り来と　花を鎖して,水炬(スイコ),花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,薄紅に　目を細める　<font color='red'>花信</font>風,,common-der-k,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,人知れず　甘い誘いは　<font color='red'>花便り</font>,,ラウ,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,気がつけば　秘神の背なの　<font color='red'>花便り</font>,微睡みの中　扉は閉めず,いゆき,花見,hanami,『花便り』『花信』,-
im9082037,花の匂いに,瞳伏せ　感じ伝わる　<font color='red'>花便り</font>,瞼の裏に　浮かぶ桃色,茶芭,花見,hanami,『花便り』『花信』,-
im9082639,春の清かに,水鏡に　差し込む指で　立つ<font color='red'>光</font>,水面の桜は　蓮(はす)の如し,瞑想獅子,花見,hanami,『光』『陽』,-
im9082639,春の清かに,神仕え　蝶が遊ぶは　桜影,春の<font color='red'>陽</font>射しを　奉らんと,期待値０,花見,hanami,『光』『陽』,-
im9082639,春の清かに,<font color='red'>陽</font><font color='red'>光</font>に　巫女相遊ぶ　水桜,,伊賀高原,花見,hanami,『光』『陽』,-
im9082639,春の清かに,鳰鳥(にほどり)の　ふたりの神和ぎ(かむなぎ)　いざなはれ,<font color='red'>陽</font>向のもとにて　春を楽しむ,水炬(スイコ),花見,hanami,『光』『陽』,-
im9082639,春の清かに,指先で　踊る水面も　穏やかな,輪を広げたり　花遊ぶ<font color='red'>陽</font>に,勇魚,花見,hanami,『光』『陽』,-
im9082639,春の清かに,巫女巫女の　繋ぐその手に　眩い<font color='red'>陽</font>,,ラウ,花見,hanami,『光』『陽』,-
im9082639,春の清かに,冬が明け　春の<font color='red'>光</font>に　舞う巫女よ,,いゆき,花見,hanami,『光』『陽』,-
im9082639,春の清かに,春うらら　ふたりで散歩　愛しい時間,<font color='red'>光</font>射し込む　ふたりの世界,茶芭,花見,hanami,『光』『陽』,-
im9082639,春の清かに,心まで　伝わるぬくもり　つないだ手,<font color='red'>陽</font>だまりのなか　水と戯れる,茶芭,花見,hanami,『光』『陽』,-
im9088101,【東方ニコ楽祭・花見】花散る義,<font color='red'>花散る</font>義　花は散るから　美しい,と言うけれど　いづれまた咲く,瞑想獅子,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,<font color='red'>花散る</font>に　想いを寄せる　不死の炎,,伊賀高原,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,恨めしき　刹那<font color='red'>花散る</font>　さま見れば,斯くも美し　蓬莱の　散らぬ己の　呪わしき身よ,期待値０,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,幾たびも　桜散る様　死にかへる,在りのすさびは　在るにも非ず,水炬(スイコ),花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,歳華過ぎ　浮世彩る　<font color='red'>花散る</font>も,巡り萌え立つ　その日ぞ思ふ,筑前煮,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,掌（たなごころ）　花の散りしを　手慰む,君へ賄う　穀（たなつもの）の実,道明寺,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,花散れど　散ることなかれ　我が命,,ラウ,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,桜<font color='red'>花　散る</font>もこの世の　定とて,また巡り咲く　季を願はむ,水鐘,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,花ぞ散る　小春日和に　何思う,一人ただ待つ　花散らぬ姫を,いゆき,花見,hanami,『花散る』,-
im9088101,【東方ニコ楽祭・花見】花散る義,花は散る　美しく儚く残酷に　散りてこそ花,我が身と重ね　物羨みし,茶芭,花見,hanami,『花散る』,-
im9088103,【東方ニコ楽祭・花見】春風,春告精　気まぐれ吹かす　<font color='red'>春風</font>に,新芽の芽吹き　目覚めの如し,瞑想獅子,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>と　移ろい告げる　白き精,,伊賀高原,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>の　淡き夢路に　差し出でて,乙女留めん　花の散るまで,末世蘭草,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,君想い　咲ける/裂ける我が身の　一片（ひとひら）を,どうかその手に　<font color='red'>春風</font>の君,愛訪桜,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>と　ともに現る　妖精の,舞うさま見れば　一つ季節の　始まりとなれ,期待値０,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,春ですよ　ただよいひながら　伝はれと,いづくともなく　<font color='red'>春風</font>とともに,水炬(スイコ),花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>が　吹雪く桜花　弾幕は,流石は名を　テッポウユリ,common-der-k,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>と　共に舞う精　風物詩,,ラウ,花見,hanami,『春風』,-
im9088103,【東方ニコ楽祭・花見】春風,<font color='red'>春風</font>になびく花それぞれの美しさ　巡る季節に万感交々到る,,茶芭,花見,hanami,『春風』,-
im9088275,【東方ニコ楽祭・花見】花見みょー,花を見ず　主は食事に　気を取られ,従者は主を　見つめるばかり,期待値０,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,花見をと　行事だしにし　食広げ,桜は呟く　今日で幾日,瞑想獅子,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,おおとのと　花のもとにて　昼の供御(くご),さぶらひは花より　食らいたのしぶ,水炬(スイコ),花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,もぐもぐと　花より団子　ゆゆこさま,,くま,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,主も臣も　上を見ずして　桜泣く,,伊賀高原,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,花を見ず　花より団子の　主従有り,我も見ろよと　降る花吹雪,キンジ,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,花の下　おべんとたくさん　楽しそう,いっぱいあるから　おひとつくださ,＃＃＃この詠み手は完全なる墨染の桜されました＃＃＃,花見,hanami,-,-
im9088275,【東方ニコ楽祭・花見】花見みょー,お料理おいしい♪　お花見きれい♪♪　主従水入らず,楽しい時間に　決まってるじゃない♪♪♪,茶芭,花見,hanami,-,-
im9090444,【東方ニコ楽祭・花見】妖の桜,<font color='red'>桜時</font>　されど咲かざる　妖の,桜に眠る　究極の　真実暴く　<font color='red'>花守</font>ひとり,期待値０,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,最上の　真心胸に　立ち上がる,その眼光に　偽り無し,瞑想獅子,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,妖の　究竟(くきょう)の桜を　見顕せ,明かせと春を　集む<font color='red'>花守</font>,水炬(スイコ),花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,冥界の　<font color='red'>花守</font>ここに　身を切らせ,冥主の盾と　剣にならん,はっちぼっち,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,暴いては　ならぬ歴史の　紅桜,死魂と妖刀　彼の元に居り,陣龍,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,<font color='red'>桜時</font>　霊の命が　燃ゆ時ぞ,,伊賀高原,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,<font color='red'>桜時</font>　寒の戻りか　その眼,鋭さ増す　年度末かな,common-der-k,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,<font color='red'>桜時</font>　あなたの春を　いただくわ！,,ラウ,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,この絵見て　思い起こすは　トラウマよ,初めて着いた　5面と6面,いゆき,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,<font color='red'>花守</font>の　先に御座すは　恐ろしき,死霊桜と　富士見の娘,しなびたこんにゃくん,花見,hanami,『花守』『桜時』,-
im9090444,【東方ニコ楽祭・花見】妖の桜,守るべき　ものありてこそ　<font color='red'>花守</font>の,務め果たさん　訳は二の次,茶芭,花見,hanami,『花守』『桜時』,-
im9091304,【東方ニコ楽祭・花見】石花見,<font color='red'>石花見</font>　岩肌幹に　なぞらえて,常夜の桜　常設の宴,瞑想獅子,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,大樹無き　地底で開かる　花見酒,<font color='red'>石桜</font>とは　また風流なり,陣龍,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,泥梨(ないり)にて　散りぬるさまの　<font color='red'>石櫻</font>は,天無き地に　光差しける,水炬(スイコ),花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,地の者が　光楽しむ　<font color='red'>石桜</font>,,伊賀高原,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,人は皆　重い想いに　生きている,だからキレエと　腹も据えるさ,ラプンツェル,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,なれないわ　例えどれだけ　小さくたって,意思が欠けたら　私じゃないもの,楊回,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,地の空に　光り輝く　<font color='red'>石桜</font>,,ラウ,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,光無き　土の底にも　咲く花よ,落ちる<font color='red'>石桜</font>(せきおう)　妖しの仇花(あだばな),いゆき,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,閉ざされた　地の底に降る　<font color='red'>石桜</font>,僅かな娯楽と　季節の境,期待値０,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,どの地でも人の心は大差なく　光楽しむ<font color='red'>石桜</font>　集い饗する<font color='red'>石花見</font>,,茶芭,花見,hanami,『石桜』『石花見』,-
im9091304,【東方ニコ楽祭・花見】石花見,地底流　春を感じる　<font color='red'>石花見</font>,地上の桜に　思いを馳せて,なちょ,花見,hanami,『石桜』『石花見』,-
im9094240,【東方ニコ楽祭・花見】開宴,酌み交わす　<font color='red'>酒</font>のつまみに　語らえば,さても尽きまじ　永き年月,万年竹,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,皆で飲む　<font color='red'>酒</font>はうまいが　ほら後ろ！,,くま,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,皆集い　飲めや歌えの　大騒ぎ,<font color='red'>酒</font>無くならば　いざ逃げる時,陣龍,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,花見<font color='red'>酒</font>　友と語らい　呑み笑う,このひと時が　極上の時,キンジ,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,阿闍梨には　密かごころを　携へて,夜桜のもとにて　<font color='red'>酒</font>水漬くかな,水炬(スイコ),花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,尼達が　般若も恐れず　<font color='red'>酒</font>に酔う,,伊賀高原,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,屋根集い　思い思いの　隠し<font color='red'>酒</font>,夜の<font color='red'>酒</font>宴は　声を潜めて,瞑想獅子,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,花見して　<font color='red'>酒</font>を呑まずに　いられないっ！！,,ラウ,花見,hanami,『酒』,-
im9094240,【東方ニコ楽祭・花見】開宴,僧寝る夜　悟り説かれる　蓮の上,今宵解きしは　飲<font color='red'>酒</font>の禁,筑前煮,花見,hanami,『酒』,-
